i,winDiff,avg
394,-24,-0.060759493670886074
395,-23,-0.05808080808080808
396,-22,-0.055415617128463476
397,-23,-0.05778894472361809
398,-22,-0.05513784461152882
399,-22,-0.055
400,-23,-0.057356608478802994
401,-22,-0.05472636815920398
402,-22,-0.05459057071960298
403,-23,-0.05693069306930693
404,-24,-0.05925925925925926
405,-25,-0.06157635467980296
406,-24,-0.05896805896805897
407,-25,-0.061274509803921566
408,-24,-0.05867970660146699
409,-25,-0.06097560975609756
410,-24,-0.058394160583941604
411,-25,-0.06067961165048544
412,-24,-0.05811138014527845
413,-25,-0.06038647342995169
414,-26,-0.06265060240963856
415,-25,-0.06009615384615385
416,-26,-0.06235011990407674
417,-25,-0.05980861244019139
418,-24,-0.057279236276849645
419,-23,-0.05476190476190476
420,-24,-0.057007125890736345
421,-23,-0.054502369668246446
422,-22,-0.05200945626477541
423,-23,-0.054245283018867926
424,-22,-0.05176470588235294
425,-23,-0.0539906103286385
426,-24,-0.05620608899297424
427,-25,-0.05841121495327103
428,-24,-0.055944055944055944
429,-25,-0.05813953488372093
430,-24,-0.05568445475638051
431,-25,-0.05787037037037037
432,-24,-0.05542725173210162
433,-23,-0.052995391705069124
434,-24,-0.05517241379310345
435,-23,-0.052752293577981654
436,-24,-0.05491990846681922
437,-23,-0.05251141552511415
438,-24,-0.05466970387243736
439,-23,-0.05227272727272727
440,-22,-0.049886621315192746
441,-23,-0.05203619909502263
442,-22,-0.04966139954853273
443,-23,-0.0518018018018018
444,-22,-0.04943820224719101
445,-21,-0.04708520179372197
446,-22,-0.049217002237136466
447,-23,-0.05133928571428571
448,-22,-0.04899777282850779
449,-23,-0.051111111111111114
450,-22,-0.04878048780487805
451,-21,-0.046460176991150445
452,-20,-0.04415011037527594
453,-19,-0.04185022026431718
454,-20,-0.04395604395604396
455,-19,-0.041666666666666664
456,-18,-0.03938730853391685
457,-19,-0.04148471615720524
458,-20,-0.04357298474945534
459,-21,-0.04565217391304348
460,-21,-0.0455531453362256
461,-20,-0.04329004329004329
462,-19,-0.04103671706263499
463,-18,-0.03879310344827586
464,-18,-0.03870967741935484
465,-17,-0.03648068669527897
466,-16,-0.034261241970021415
