i,winDiff,avg
394,-108,-0.27341772151898736
395,-107,-0.2702020202020202
396,-106,-0.26700251889168763
397,-107,-0.26884422110552764
398,-108,-0.2706766917293233
399,-109,-0.2725
400,-110,-0.2743142144638404
401,-111,-0.27611940298507465
402,-110,-0.2729528535980149
403,-109,-0.2698019801980198
404,-110,-0.2716049382716049
405,-111,-0.2733990147783251
406,-112,-0.2751842751842752
407,-111,-0.27205882352941174
408,-112,-0.27383863080684595
409,-111,-0.2707317073170732
410,-112,-0.2725060827250608
411,-113,-0.27427184466019416
412,-114,-0.27602905569007263
413,-113,-0.27294685990338163
414,-114,-0.2746987951807229
415,-115,-0.2764423076923077
416,-116,-0.27817745803357313
417,-117,-0.2799043062200957
418,-116,-0.27684964200477324
419,-117,-0.2785714285714286
420,-118,-0.28028503562945367
421,-117,-0.2772511848341232
422,-118,-0.2789598108747045
423,-119,-0.2806603773584906
424,-118,-0.2776470588235294
425,-119,-0.2793427230046948
426,-118,-0.27634660421545665
427,-119,-0.2780373831775701
428,-120,-0.27972027972027974
429,-119,-0.27674418604651163
430,-120,-0.27842227378190254
431,-121,-0.2800925925925926
432,-120,-0.27713625866050806
433,-121,-0.27880184331797236
434,-120,-0.27586206896551724
435,-121,-0.2775229357798165
436,-122,-0.2791762013729977
437,-123,-0.2808219178082192
438,-124,-0.2824601366742597
439,-125,-0.2840909090909091
440,-124,-0.2811791383219955
441,-123,-0.27828054298642535
442,-124,-0.2799097065462754
443,-123,-0.27702702702702703
444,-124,-0.2786516853932584
445,-123,-0.2757847533632287
446,-124,-0.27740492170022374
447,-123,-0.27455357142857145
448,-123,-0.2739420935412027
449,-122,-0.27111111111111114
450,-123,-0.2727272727272727
451,-124,-0.2743362831858407
452,-125,-0.27593818984547464
453,-126,-0.2775330396475771
454,-125,-0.27472527472527475
455,-124,-0.2719298245614035
456,-124,-0.2713347921225383
457,-125,-0.27292576419213976
458,-124,-0.2701525054466231
459,-125,-0.2717391304347826
460,-124,-0.26898047722342733
461,-123,-0.2662337662337662
462,-124,-0.2678185745140389
463,-125,-0.26939655172413796
464,-124,-0.26666666666666666
465,-123,-0.26394849785407726
466,-124,-0.26552462526766596
467,-125,-0.2670940170940171
468,-126,-0.26865671641791045
469,-125,-0.26595744680851063
470,-126,-0.267515923566879
471,-127,-0.2690677966101695
472,-126,-0.266384778012685
473,-125,-0.26371308016877637
474,-124,-0.26105263157894737
475,-123,-0.25840336134453784
476,-122,-0.2557651991614256
477,-121,-0.25313807531380755
478,-120,-0.25052192066805845
479,-121,-0.2520833333333333
480,-122,-0.25363825363825365
481,-123,-0.2551867219917012
482,-124,-0.2567287784679089
483,-125,-0.25826446280991733
484,-124,-0.2556701030927835
485,-125,-0.257201646090535
486,-126,-0.2587268993839836
487,-125,-0.25614754098360654
488,-124,-0.25357873210633947
489,-125,-0.25510204081632654
490,-126,-0.25661914460285135
491,-127,-0.258130081300813
492,-126,-0.25557809330628806
493,-125,-0.25303643724696356
494,-126,-0.2545454545454545
495,-127,-0.2560483870967742
496,-128,-0.2575452716297787
497,-129,-0.25903614457831325
498,-130,-0.2605210420841683
499,-131,-0.262
500,-132,-0.2634730538922156
501,-131,-0.26095617529880477
502,-132,-0.2624254473161034
503,-133,-0.2638888888888889
504,-134,-0.26534653465346536
505,-135,-0.26679841897233203
506,-134,-0.26429980276134124
507,-135,-0.265748031496063
508,-136,-0.26719056974459726
509,-137,-0.26862745098039215
510,-138,-0.2700587084148728
511,-137,-0.267578125
512,-136,-0.2651072124756335
513,-137,-0.26653696498054474
514,-136,-0.26407766990291265
515,-137,-0.2655038759689923
516,-138,-0.26692456479690524
517,-139,-0.26833976833976836
518,-140,-0.2697495183044316
519,-139,-0.2673076923076923
520,-138,-0.2648752399232246
521,-139,-0.2662835249042146
522,-138,-0.2638623326959847
523,-137,-0.26145038167938933
524,-138,-0.26285714285714284
525,-137,-0.26045627376425856
526,-138,-0.2618595825426945
527,-139,-0.26325757575757575
528,-140,-0.2646502835538752
529,-141,-0.2660377358490566
530,-142,-0.2674199623352166
531,-143,-0.26879699248120303
532,-144,-0.2701688555347092
533,-145,-0.27153558052434457
534,-146,-0.27289719626168224
535,-147,-0.27425373134328357
536,-146,-0.2718808193668529
537,-145,-0.2695167286245353
538,-144,-0.26716141001855287
539,-143,-0.26481481481481484
540,-144,-0.266173752310536
541,-143,-0.26383763837638374
542,-144,-0.26519337016574585
543,-145,-0.2665441176470588
544,-144,-0.26422018348623855
545,-145,-0.26556776556776557
546,-146,-0.26691042047531993
547,-147,-0.26824817518248173
548,-148,-0.26958105646630237
549,-147,-0.2672727272727273
550,-148,-0.26860254083484575
551,-147,-0.266304347826087
552,-146,-0.2640144665461121
553,-147,-0.26534296028880866
554,-146,-0.26306306306306304
555,-147,-0.2643884892086331
556,-148,-0.26570915619389585
557,-147,-0.26344086021505375
558,-148,-0.26475849731663686
559,-147,-0.2625
560,-148,-0.2638146167557932
561,-149,-0.26512455516014233
562,-148,-0.26287744227353466
563,-148,-0.2624113475177305
564,-148,-0.26194690265486725
565,-149,-0.26325088339222613
566,-150,-0.26455026455026454
567,-149,-0.2623239436619718
568,-150,-0.26362038664323373
569,-149,-0.2614035087719298
570,-148,-0.2591943957968476
571,-149,-0.26048951048951047
572,-150,-0.2617801047120419
573,-151,-0.26306620209059234
574,-152,-0.2643478260869565
575,-151,-0.2621527777777778
576,-150,-0.25996533795493937
577,-149,-0.2577854671280277
578,-148,-0.2556131260794473
579,-149,-0.25689655172413794
580,-148,-0.2547332185886403
581,-149,-0.25601374570446733
582,-150,-0.25728987993138935
583,-149,-0.2551369863013699
584,-148,-0.252991452991453
585,-149,-0.25426621160409557
586,-150,-0.2555366269165247
587,-149,-0.2534013605442177
588,-150,-0.2546689303904924
589,-151,-0.2559322033898305
590,-152,-0.2571912013536379
591,-151,-0.25506756756756754
592,-150,-0.25295109612141653
593,-151,-0.2542087542087542
594,-152,-0.25546218487394956
595,-151,-0.2533557046979866
596,-152,-0.254606365159129
597,-151,-0.2525083612040134
598,-152,-0.25375626043405675
599,-152,-0.25333333333333335
600,-151,-0.2512479201331115
601,-152,-0.25249169435215946
602,-151,-0.2504145936981758
603,-150,-0.24834437086092714
604,-151,-0.24958677685950414
605,-152,-0.2508250825082508
606,-151,-0.2487644151565074
607,-150,-0.24671052631578946
608,-151,-0.24794745484400657
609,-150,-0.2459016393442623
610,-151,-0.24713584288052373
611,-150,-0.24509803921568626
612,-149,-0.24306688417618272
613,-150,-0.24429967426710097
614,-149,-0.24227642276422764
615,-150,-0.2435064935064935
616,-151,-0.24473257698541329
617,-150,-0.24271844660194175
618,-149,-0.2407108239095315
619,-148,-0.23870967741935484
620,-149,-0.23993558776167473
621,-150,-0.24115755627009647
622,-149,-0.2391653290529695
623,-148,-0.23717948717948717
624,-147,-0.2352
625,-146,-0.23322683706070288
626,-145,-0.23125996810207336
627,-146,-0.23248407643312102
628,-147,-0.23370429252782193
629,-146,-0.23174603174603176
630,-147,-0.2329635499207607
631,-148,-0.23417721518987342
632,-149,-0.2353870458135861
633,-150,-0.23659305993690852
634,-149,-0.2346456692913386
635,-148,-0.23270440251572327
636,-149,-0.23390894819466249
637,-150,-0.23510971786833856
638,-151,-0.23630672926447574
639,-152,-0.2375
640,-151,-0.23556942277691106
641,-152,-0.2367601246105919
642,-153,-0.2379471228615863
643,-152,-0.2360248447204969
644,-153,-0.2372093023255814
645,-154,-0.23839009287925697
646,-153,-0.23647604327666152
647,-152,-0.2345679012345679
648,-153,-0.2357473035439137
649,-154,-0.23692307692307693
650,-153,-0.2350230414746544
651,-152,-0.2331288343558282
652,-151,-0.23124042879019907
653,-152,-0.2324159021406728
654,-153,-0.233587786259542
655,-154,-0.2347560975609756
656,-155,-0.2359208523592085
657,-154,-0.23404255319148937
658,-155,-0.23520485584218512
659,-154,-0.23333333333333334
660,-155,-0.2344931921331316
661,-156,-0.23564954682779457
662,-155,-0.23378582202111614
663,-156,-0.23493975903614459
664,-157,-0.23609022556390977
665,-158,-0.23723723723723725
666,-159,-0.2383808095952024
667,-158,-0.23652694610778444
668,-159,-0.23766816143497757
669,-158,-0.23582089552238805
670,-159,-0.23695976154992549
671,-158,-0.23511904761904762
672,-159,-0.2362555720653789
673,-160,-0.23738872403560832
674,-161,-0.23851851851851852
675,-162,-0.23964497041420119
676,-163,-0.24076809453471196
677,-164,-0.24188790560471976
678,-163,-0.24005891016200295
679,-164,-0.2411764705882353
