i,winDiff,avg
16313,-4146,-0.2541531294059952
16314,-4147,-0.25419884761554495
16315,-4148,-0.25424456022065584
16316,-4147,-0.2541676881588625
16317,-4148,-0.2542133970705399
16318,-4149,-0.25425910037994853
16319,-4148,-0.25418224155891905
16320,-4147,-0.25410539215686273
16321,-4146,-0.2540285521720483
16322,-4147,-0.25407425560593067
16323,-4148,-0.2541199534399314
16324,-4149,-0.25416564567507965
16325,-4150,-0.2542113323124043
16326,-4149,-0.2541345093715546
16327,-4150,-0.2541801923194708
16328,-4151,-0.25422586967172955
16329,-4152,-0.2542715414293588
16330,-4153,-0.2543172075933864
16331,-4152,-0.25424040169003737
16332,-4152,-0.2542248346803821
16333,-4151,-0.25414804383762934
16334,-4152,-0.2541937063793315
16335,-4151,-0.25411692684419956
16336,-4152,-0.2541625857002938
16337,-4151,-0.25408581746954767
16338,-4150,-0.254009058636308
16339,-4149,-0.2539323091988494
16340,-4150,-0.25397796817625456
16341,-4151,-0.25402362156538766
16342,-4150,-0.25394688532615345
16343,-4151,-0.2539925350302882
16344,-4152,-0.2540381791483113
16345,-4151,-0.2539614561027837
16346,-4150,-0.25388474244463477
16347,-4149,-0.2538080381721417
16348,-4148,-0.2537313432835821
16349,-4149,-0.25377698941831306
16350,-4148,-0.25370030581039754
16351,-4147,-0.2536236315821662
16352,-4146,-0.25354696673189825
16353,-4147,-0.25359261297621233
16354,-4148,-0.25363825363825365
16355,-4149,-0.2536838887190462
16356,-4150,-0.2537295182196136
16357,-4151,-0.2537751421409794
16358,-4152,-0.25382076048416674
16359,-4153,-0.2538663732501987
16360,-4154,-0.2539119804400978
16361,-4153,-0.25383534013813336
16362,-4154,-0.25388094364992053
16363,-4153,-0.2538043146122349
16364,-4154,-0.25384991444634564
16365,-4155,-0.2538955087076077
16366,-4154,-0.2538188928265917
16367,-4155,-0.25386448341174317
16368,-4155,-0.2538489736070381
16369,-4156,-0.25389455678416517
16370,-4157,-0.2539401343921808
16371,-4158,-0.25398570643210555
16372,-4159,-0.2540312729049597
16373,-4160,-0.25407683381176327
16374,-4161,-0.2541223891535361
16375,-4162,-0.2541679389312977
16376,-4161,-0.2540913531998046
16377,-4162,-0.25413689931000794
16378,-4161,-0.25406032482598606
16379,-4162,-0.25410586726906403
16380,-4163,-0.25415140415140414
16381,-4164,-0.2541969354740248
16382,-4165,-0.2542424612379441
16383,-4164,-0.25416590368064457
16384,-4165,-0.25421142578125
16385,-4166,-0.25425694232529755
16386,-4165,-0.2541803979006469
16387,-4166,-0.2542259107829377
16388,-4167,-0.2542714181108128
16389,-4166,-0.25419488681432667
16390,-4167,-0.2542403904820012
16391,-4166,-0.2541638704166921
16392,-4167,-0.25420937042459735
16393,-4168,-0.2542548648813518
16394,-4169,-0.2543003537879712
16395,-4168,-0.25422384873437026
16396,-4167,-0.25414735301292996
16397,-4168,-0.25419284015368665
16398,-4169,-0.2542383217465545
16399,-4168,-0.25416183913653273
16400,-4169,-0.25420731707317074
16401,-4170,-0.25425278946405705
16402,-4171,-0.2542982563102061
16403,-4171,-0.25428275315491067
16404,-4170,-0.25420629114850035
16405,-4169,-0.254129838463883
16406,-4170,-0.25417530171888336
16407,-4169,-0.2540988602425794
16408,-4170,-0.25414431984397856
16409,-4171,-0.25418977390456454
16410,-4172,-0.2542352224253504
16411,-4171,-0.2541587959295594
16412,-4172,-0.25420424079941506
16413,-4171,-0.2541278255041735
16414,-4172,-0.2541732667235287
16415,-4173,-0.25421870240633565
16416,-4174,-0.25426413255360625
16417,-4175,-0.25430955716635195
16418,-4176,-0.2543549762455841
16419,-4175,-0.25427857969425666
16420,-4175,-0.25426309378806333
16421,-4174,-0.25418671213689786
16422,-4175,-0.25423212763366215
16423,-4176,-0.2542775375997077
16424,-4175,-0.254201169020945
16425,-4176,-0.25424657534246575
16426,-4177,-0.2542919761353951
16427,-4178,-0.2543373714007427
16428,-4179,-0.2543827611395179
16429,-4180,-0.25442814535272995
16430,-4181,-0.25447352404138773
16431,-4180,-0.2543971760696245
16432,-4181,-0.2544425511197663
16433,-4180,-0.2543662143248342
16434,-4179,-0.2542898868200073
16435,-4178,-0.2542135686035899
16436,-4179,-0.2542589437819421
16437,-4178,-0.2541826367341972
16438,-4179,-0.2542280082735126
16439,-4180,-0.2542733742928402
16440,-4181,-0.25431873479318734
16441,-4180,-0.2542424426738033
16442,-4181,-0.25428779953776914
16443,-4182,-0.254333150884875
16444,-4181,-0.25425687180734613
16445,-4180,-0.25418060200668896
16446,-4181,-0.25422595159917305
16447,-4182,-0.25427129567702317
16448,-4181,-0.2541950389105058
16449,-4182,-0.25424037935436805
16450,-4183,-0.2542857142857143
16451,-4182,-0.2542094705489028
16452,-4183,-0.25425480184779964
16453,-4182,-0.2541785692578861
16454,-4181,-0.25410234593411934
16455,-4182,-0.2541476754785779
16456,-4181,-0.2540714632960622
16457,-4182,-0.25411678920823966
16458,-4181,-0.2540405881638109
16459,-4180,-0.25396439637888085
16460,-4181,-0.2540097205346294
16461,-4180,-0.2539335398821457
16462,-4181,-0.253978860405783
16463,-4182,-0.25402417542367733
16464,-4183,-0.2540694849368319
16465,-4182,-0.25399331916185847
16466,-4181,-0.2539171626381635
16467,-4182,-0.25396247039533615
16468,-4181,-0.2538863249939276
16469,-4182,-0.25393162912137957
16470,-4181,-0.2538554948391014
16471,-4180,-0.25377936980146926
16472,-4181,-0.2538246721709568
16473,-4182,-0.25386996904024767
16474,-4183,-0.25391526041034357
16475,-4184,-0.25396054628224585
16476,-4183,-0.2538844379703812
16477,-4184,-0.25392972021605875
16478,-4185,-0.2539749969656512
16479,-4186,-0.254020268220159
16480,-4186,-0.25400485436893205
16481,-4187,-0.25405011831806323
16482,-4188,-0.25409537677466326
16483,-4189,-0.25414062973973184
16484,-4188,-0.2540645474399418
16485,-4189,-0.25410979678495604
16486,-4190,-0.2541550406405435
16487,-4191,-0.25420027900770303
16488,-4190,-0.25412421154779236
16489,-4191,-0.2541694462975317
16490,-4192,-0.254214675560946
16491,-4193,-0.2542598993390334
16492,-4194,-0.2543051176327917
16493,-4195,-0.2543503304432183
16494,-4196,-0.2543955377713108
16495,-4195,-0.25431949075477417
16496,-4196,-0.254364694471387
16497,-4197,-0.25440989270776504
16498,-4198,-0.25445508546490486
16499,-4197,-0.2543790532759561
16500,-4198,-0.25442424242424244
16501,-4197,-0.25434822131992
16502,-4196,-0.2542722094291601
16503,-4197,-0.2543173968369387
16504,-4198,-0.2543625787687833
16505,-4197,-0.25428657982429564
16506,-4198,-0.254331758148552
16507,-4197,-0.2542557702792755
16508,-4198,-0.2543009449963654
16509,-4199,-0.2543461142407172
16510,-4198,-0.25427013930950937
16511,-4199,-0.25431530494821636
16512,-4198,-0.2542393410852713
16513,-4199,-0.25428450311875495
16514,-4198,-0.2542085503209398
16515,-4197,-0.25413260672116256
16516,-4196,-0.2540566723177525
16517,-4195,-0.2539807471090392
16518,-4196,-0.2540259111272551
16519,-4197,-0.2540710696773412
16520,-4198,-0.25411622276029056
16521,-4199,-0.2541613703770958
16522,-4200,-0.25420651252874954
16523,-4201,-0.25425164921624405
16524,-4202,-0.2542967804405713
16525,-4201,-0.2542208774583964
16526,-4202,-0.25426600508289965
16527,-4201,-0.25419011314818174
16528,-4202,-0.2542352371732817
16529,-4203,-0.2542803557383992
16530,-4204,-0.2543254688445251
16531,-4204,-0.2543100840844474
16532,-4203,-0.2542342124364868
16533,-4204,-0.25427932014758364
16534,-4205,-0.2543244224023225
16535,-4204,-0.2542485636528576
16536,-4203,-0.25417271407837444
16537,-4202,-0.2540968736772087
16538,-4203,-0.2541419760551457
16539,-4202,-0.25406614668359634
16540,-4201,-0.2539903264812576
16541,-4202,-0.2540354271204885
16542,-4203,-0.2540805223068553
16543,-4202,-0.2540047149851901
16544,-4203,-0.2540498065764023
16545,-4204,-0.2540948927168329
16546,-4205,-0.2541399734074701
16547,-4204,-0.2540641808182752
16548,-4205,-0.2541092579163645
16549,-4206,-0.25415432956674117
16550,-4205,-0.2540785498489426
16551,-4204,-0.25400277928826054
16552,-4203,-0.2539270178830353
16553,-4202,-0.25385126563160754
16554,-4201,-0.2537755225323185
16555,-4202,-0.2538205980066445
16556,-4201,-0.25374486590964
16557,-4202,-0.25378993779066256
16558,-4203,-0.2538350042275637
16559,-4204,-0.2538800652213298
16560,-4205,-0.2539251207729469
16561,-4204,-0.25384940522915284
16562,-4203,-0.25377369882864387
16563,-4204,-0.25381875264142967
16564,-4203,-0.2537430572325525
16565,-4204,-0.2537881074554784
16566,-4205,-0.25383315223952674
16567,-4206,-0.25387819158568237
16568,-4207,-0.25392322549492996
16569,-4206,-0.253847546623212
16570,-4205,-0.25377187688593844
16571,-4206,-0.25381690905799287
16572,-4207,-0.2538619357953174
16573,-4208,-0.25390695709889577
16574,-4207,-0.25383130203933874
16575,-4208,-0.2538763197586727
16576,-4209,-0.25392133204633205
16577,-4209,-0.25390601435724197
16578,-4210,-0.25395101942333215
16579,-4211,-0.25399601906025693
16580,-4212,-0.2540410132689988
16581,-4213,-0.25408600205053977
16582,-4214,-0.25413098540586176
16583,-4213,-0.25405535789664113
16584,-4212,-0.2539797395079595
16585,-4211,-0.253904130238167
16586,-4212,-0.2539491137103581
16587,-4213,-0.25399409175860616
16588,-4212,-0.25391849529780564
16589,-4213,-0.2539634697691241
16590,-4212,-0.2538878842676311
16591,-4213,-0.25393285516243747
16592,-4212,-0.2538572806171649
16593,-4213,-0.25390224793587657
16594,-4212,-0.2538266843437387
16595,-4213,-0.25387164808677315
16596,-4214,-0.2539166064111834
16597,-4215,-0.253961559317949
16598,-4216,-0.25400650680804915
16599,-4215,-0.25393095969636725
16600,-4216,-0.2539759036144578
16601,-4215,-0.25390036744774414
16602,-4216,-0.2539453077942417
16603,-4215,-0.25386978256941517
16604,-4214,-0.25379426644182124
16605,-4215,-0.25383920505871727
16606,-4214,-0.2537636998675178
16607,-4213,-0.2536882037694948
16608,-4212,-0.2536127167630058
16609,-4211,-0.25353723884640855
16610,-4212,-0.253582179409994
16611,-4211,-0.2535067124194811
16612,-4212,-0.253551649410065
16613,-4212,-0.2535363871666767
16614,-4213,-0.25358131696159864
16615,-4214,-0.25362624134817935
16616,-4215,-0.2536711603273953
16617,-4216,-0.25371607390022266
16618,-4217,-0.2537609820676375
16619,-4217,-0.25374571273843194
16620,-4218,-0.25379061371841155
16621,-4219,-0.2538355092954696
16622,-4218,-0.2537600770063771
16623,-4219,-0.2538049690188293
16624,-4220,-0.25384985563041385
16625,-4220,-0.2538345864661654
16626,-4219,-0.2537591723806087
16627,-4220,-0.2538040536476815
16628,-4219,-0.25372865046908827
16629,-4218,-0.2536532563593722
16630,-4217,-0.2535778713168972
16631,-4216,-0.25350249534002767
16632,-4216,-0.2534872534872535
16633,-4217,-0.2535321349125233
16634,-4218,-0.25357701094144525
16635,-4219,-0.2536218815749925
16636,-4220,-0.25366674681413803
16637,-4221,-0.25371160665985454
16638,-4220,-0.2536362543574949
16639,-4221,-0.2536811106436685
16640,-4222,-0.25372596153846155
16641,-4223,-0.253770807042846
16642,-4224,-0.25381564715779353
16643,-4224,-0.25380039656311965
16644,-4225,-0.2538452295121365
16645,-4224,-0.2537699008711325
16646,-4225,-0.25381473026552925
16647,-4226,-0.2538595542740434
16648,-4227,-0.25390437289764534
16649,-4228,-0.25394918613730555
16650,-4229,-0.25399399399399397
16651,-4230,-0.25403879646868055
16652,-4229,-0.253963487869325
16653,-4230,-0.25400828679517207
16654,-4229,-0.2539329890716945
16655,-4228,-0.25385770039027317
16656,-4229,-0.253902497598463
16657,-4228,-0.25382721978747674
16658,-4229,-0.25387201344699245
16659,-4229,-0.2538567741160934
16660,-4228,-0.253781512605042
16661,-4229,-0.2538263009423204
16662,-4230,-0.253871083903493
16663,-4229,-0.2537958350837184
16664,-4230,-0.25384061449831974
16665,-4229,-0.25376537653765374
16666,-4230,-0.2538101524060962
16667,-4231,-0.253854922901542
16668,-4232,-0.253899688024958
16669,-4233,-0.2539444477773112
16670,-4234,-0.2539892021595681
16671,-4233,-0.25391398236458523
16672,-4232,-0.2538387715930902
16673,-4231,-0.2537635698434595
16674,-4230,-0.25368837711406983
16675,-4231,-0.25373313343328335
16676,-4230,-0.2536579515471336
16677,-4229,-0.2535827786772201
16678,-4228,-0.2535076148219211
16679,-4229,-0.2535523712452785
16680,-4230,-0.25359712230215825
16681,-4231,-0.25364186799352556
16682,-4230,-0.25356671861887065
16683,-4231,-0.25361146076844693
16684,-4232,-0.2536561975545433
16685,-4231,-0.2535810608330836
16686,-4232,-0.25362579407886854
16687,-4231,-0.25355066818481453
16688,-4230,-0.25347555129434324
16689,-4229,-0.2534004434058362
16690,-4228,-0.25332534451767524
16691,-4227,-0.25325025462824274
16692,-4226,-0.2531751737359214
16693,-4227,-0.25321991253818965
16694,-4228,-0.25326464598059184
16695,-4229,-0.25330937406409104
16696,-4230,-0.2533540967896502
16697,-4230,-0.25333892315984907
16698,-4231,-0.25338363875913283
16699,-4230,-0.25330858135217676
16700,-4231,-0.25335329341317364
16701,-4232,-0.25339800011975333
16702,-4231,-0.25332295533469046
16703,-4232,-0.2533676585044603
16704,-4233,-0.25341235632183906
16705,-4234,-0.2534570487877881
16706,-4235,-0.2535017359032683
16707,-4234,-0.253426707368169
16708,-4235,-0.2534713909504429
16709,-4236,-0.25351606918427194
16710,-4235,-0.25344105326152006
16711,-4236,-0.2534857279636168
16712,-4237,-0.2535303973192915
16713,-4236,-0.25345539400466705
16714,-4236,-0.25344022974751707
16715,-4236,-0.253425067304816
16716,-4237,-0.2534697296003829
16717,-4238,-0.2535143865526111
16718,-4239,-0.2535590381624596
16719,-4240,-0.253603684430887
16720,-4239,-0.25352870813397127
16721,-4238,-0.2534537408049758
16722,-4238,-0.2534385839014472
16723,-4237,-0.25336363092746517
16724,-4238,-0.2534082755321693
16725,-4239,-0.25345291479820625
16726,-4240,-0.2534975487265335
16727,-4241,-0.25354217731810846
16728,-4242,-0.2535868005738881
16729,-4243,-0.25363141849482934
16730,-4244,-0.2536760310818888
16731,-4244,-0.2536608690454844
16732,-4245,-0.25370547453980397
16733,-4246,-0.25375007470268335
16734,-4247,-0.2537946695350783
16735,-4246,-0.2537197490289812
16736,-4246,-0.25370458891013387
16737,-4247,-0.2537491784668698
16738,-4248,-0.25379376269566256
16739,-4247,-0.2537188601469622
16740,-4248,-0.2537634408602151
16741,-4249,-0.253808016247536
16742,-4248,-0.2537331262692629
16743,-4247,-0.2536582452368154
16744,-4246,-0.25358337314859053
16745,-4247,-0.2536279486413855
16746,-4248,-0.2536725188104622
16747,-4249,-0.25371708365677437
16748,-4250,-0.25376164318127536
16749,-4249,-0.25368678727088184
16750,-4248,-0.2536119402985075
16751,-4249,-0.25365649811951524
16752,-4248,-0.25358166189111747
16753,-4249,-0.2536262162000836
16754,-4250,-0.25367076519040227
16755,-4251,-0.25371530886302596
16756,-4250,-0.253640486989735
16757,-4251,-0.25368502715283164
16758,-4252,-0.2537295620002387
16759,-4253,-0.2537740915329077
16760,-4254,-0.25381861575179
16761,-4255,-0.25386313465783666
16762,-4256,-0.2539076482519986
16763,-4255,-0.2538328461492573
16764,-4254,-0.2537580529706514
16765,-4253,-0.25368326871458396
16766,-4254,-0.2537277824167959
16767,-4253,-0.2536530088865033
16768,-4252,-0.2535782442748092
16769,-4253,-0.2536227562764625
16770,-4252,-0.2535480023852117
16771,-4253,-0.25359251088187945
16772,-4252,-0.25351776770808493
16773,-4251,-0.2534430334466106
16774,-4250,-0.25336830809586264
16775,-4250,-0.2533532041728763
16776,-4251,-0.25339771101573677
16777,-4252,-0.2534422125528998
16778,-4251,-0.25336750506615807
16779,-4250,-0.25329280648429586
16780,-4249,-0.2532181168057211
16781,-4248,-0.25314343602884215
16782,-4249,-0.25318793945894413
16783,-4250,-0.25323243758565217
16784,-4249,-0.25315776930409917
16785,-4250,-0.2532022639261245
16786,-4251,-0.2532467532467532
16787,-4250,-0.25317209745636504
16788,-4251,-0.253216583273767
16789,-4252,-0.25326106379176844
16790,-4251,-0.25318642048838597
16791,-4250,-0.253111786075874
16792,-4249,-0.25303716055264414
16793,-4248,-0.2529625439171083
16794,-4249,-0.2530070263189234
16795,-4248,-0.25293242036320335
16796,-4249,-0.252976899261729
16797,-4250,-0.25302137286420195
16798,-4251,-0.25306584117156805
16799,-4250,-0.25299124947913565
16800,-4249,-0.2529166666666667
16801,-4250,-0.25296113326587705
16802,-4251,-0.2530055945720748
16803,-4252,-0.25305005058620483
16804,-4252,-0.25303499166865034
16805,-4253,-0.25307944064266585
16806,-4252,-0.253004879209806
16807,-4253,-0.25304932468614266
16808,-4254,-0.2530937648738696
16809,-4255,-0.25313819977393065
16810,-4254,-0.2530636525877454
16811,-4254,-0.253048599131521
16812,-4255,-0.2530930287889603
16813,-4256,-0.25313745316124425
16814,-4257,-0.25318187224931604
16815,-4256,-0.25310734463276835
16816,-4255,-0.25303282588011416
16817,-4256,-0.253077243265743
16818,-4255,-0.2530027351647045
16819,-4254,-0.25292823592365776
16820,-4253,-0.2528537455410226
16821,-4254,-0.25289816301052254
16822,-4253,-0.25282368327190585
16823,-4252,-0.2527492123878024
16824,-4253,-0.2527936281502615
16825,-4252,-0.2527191679049034
16826,-4253,-0.25276358017354095
16827,-4254,-0.25280798716348724
16828,-4255,-0.2528523888756834
16829,-4254,-0.25277794283676985
16830,-4253,-0.25270350564468214
16831,-4252,-0.2526290772978433
16832,-4253,-0.25267347908745247
16833,-4254,-0.25271787560149706
16834,-4253,-0.25264345966496377
16835,-4254,-0.2526878526878527
16836,-4255,-0.2527322404371585
16837,-4256,-0.25277662291382075
16838,-4257,-0.25282100011877895
16839,-4258,-0.25286537205297227
16840,-4257,-0.252790973871734
16841,-4256,-0.2527165845258595
16842,-4257,-0.2527609547559672
16843,-4256,-0.25268657602564865
16844,-4257,-0.2527309427689385
16845,-4258,-0.25277530424458294
16846,-4259,-0.2528196604535201
16847,-4258,-0.2527452958983795
16848,-4257,-0.25267094017094016
16849,-4258,-0.25271529467624193
16850,-4259,-0.25275964391691397
16851,-4260,-0.2528039878938935
16852,-4261,-0.25284832660811773
16853,-4262,-0.25289266006052336
16854,-4263,-0.25293698825204697
16855,-4264,-0.25298131118362505
16856,-4263,-0.25290697674418605
16857,-4264,-0.2529512961974254
16858,-4265,-0.2529956103926919
16859,-4266,-0.2530399193309212
16860,-4265,-0.2529655990510083
16861,-4264,-0.2528912875867386
16862,-4265,-0.2529355948286087
16863,-4266,-0.25297989681551325
16864,-4267,-0.2530241935483871
16865,-4266,-0.2529498962348058
16866,-4267,-0.2529941894936559
16867,-4266,-0.25291990276872
16868,-4267,-0.2529641925539483
16869,-4268,-0.2530084770881499
16870,-4267,-0.25293420272673384
16871,-4268,-0.25297848378874993
16872,-4267,-0.25290422000948315
16873,-4267,-0.25288923131630414
16874,-4268,-0.2529335071707953
16875,-4267,-0.2528592592592593
16876,-4266,-0.25278502014695425
16877,-4267,-0.25282929430586004
16878,-4268,-0.25287356321839083
16879,-4269,-0.252917826885479
16880,-4270,-0.25296208530805686
16881,-4271,-0.25300633848705645
16882,-4272,-0.25305058642340955
16883,-4273,-0.25309482911804776
16884,-4272,-0.25302061122956643
16885,-4271,-0.25294640213206987
16886,-4270,-0.2528722018239962
16887,-4271,-0.25291644460235685
16888,-4270,-0.2528422548555187
16889,-4269,-0.2527680738942507
16890,-4270,-0.2528123149792777
16891,-4271,-0.2528565508258836
16892,-4272,-0.25290078143499883
16893,-4271,-0.25282661457408395
16894,-4272,-0.25287084171895347
16895,-4271,-0.2527966854098846
16896,-4272,-0.2528409090909091
16897,-4271,-0.25276676333076875
16898,-4271,-0.25275180494733107
16899,-4270,-0.25267767323510265
16900,-4271,-0.2527218934911243
16901,-4270,-0.2526477723211644
16902,-4269,-0.2525736599219027
16903,-4268,-0.2524995562917825
16904,-4269,-0.25254377662091815
16905,-4270,-0.2525879917184265
16906,-4271,-0.252632201585236
16907,-4270,-0.2525581120246052
16908,-4271,-0.252602318429146
16909,-4270,-0.25252823939913654
16910,-4269,-0.2524541691306919
16911,-4268,-0.2523801076222577
16912,-4269,-0.2524243140964995
16913,-4270,-0.2524685153432271
16914,-4271,-0.2525127113633676
16915,-4270,-0.25243866390777414
16916,-4269,-0.2523646252069047
16917,-4270,-0.25240881953064964
16918,-4271,-0.2524530086298617
16919,-4270,-0.25237898220935046
16920,-4271,-0.2524231678486998
16921,-4270,-0.25234915194137464
16922,-4271,-0.25239333412126225
16923,-4272,-0.25243751107959583
16924,-4271,-0.25236350744504843
16925,-4272,-0.2524076809453471
16926,-4271,-0.25233368781755877
16927,-4272,-0.2523778578602233
16928,-4271,-0.2523038752362949
16929,-4270,-0.2522299013527084
16930,-4271,-0.2522740696987596
16931,-4272,-0.2523182328273581
16932,-4273,-0.2523623907394283
16933,-4272,-0.2522884308746235
16934,-4273,-0.25233258533128616
16935,-4274,-0.2523767345733688
16936,-4275,-0.252420878601795
16937,-4274,-0.2523469327507823
16938,-4273,-0.25227299563112526
16939,-4274,-0.2523171379656414
16940,-4275,-0.25236127508854783
16941,-4274,-0.2522873502154536
16942,-4275,-0.25233148388619997
16943,-4276,-0.25237561234728206
16944,-4277,-0.2524197355996223
16945,-4278,-0.2524638536441428
16946,-4279,-0.2525079664817656
16947,-4280,-0.2525520741134124
16948,-4281,-0.2525961765400047
16949,-4280,-0.2525222727004543
16950,-4281,-0.25256637168141594
16951,-4282,-0.25261046545926497
16952,-4283,-0.25265455403492215
16953,-4284,-0.2526986374093081
16954,-4285,-0.25274271558334316
16955,-4286,-0.2527867885579475
16956,-4285,-0.25271290398678936
16957,-4286,-0.25275697352125964
16958,-4285,-0.25268309942210165
16959,-4286,-0.2527271655168347
16960,-4287,-0.25277122641509436
16961,-4286,-0.252697364542185
16962,-4285,-0.2526235113783752
16963,-4286,-0.25266757059482403
16964,-4287,-0.25271162461683566
16965,-4286,-0.2526377836722664
16966,-4287,-0.2526818342567488
16967,-4288,-0.2527258796487299
16968,-4289,-0.2527699198491278
16969,-4288,-0.2526960928752431
16970,-4287,-0.25262227460223924
16971,-4288,-0.25266631312238524
16972,-4289,-0.2527103464529814
16973,-4290,-0.25275437459494493
16974,-4289,-0.25268057028396373
16975,-4288,-0.25260677466863035
16976,-4287,-0.2525329877474081
16977,-4286,-0.25245920951876066
16978,-4287,-0.25250323948639414
16979,-4288,-0.2525472642676247
16980,-4287,-0.2524734982332155
16981,-4286,-0.25239974088687356
16982,-4287,-0.2524437639853963
16983,-4286,-0.25237001707589946
16984,-4285,-0.252296278850683
16985,-4286,-0.25234030026493964
16986,-4285,-0.25226657247144707
16987,-4284,-0.2521928533584506
16988,-4283,-0.2521191429244172
16989,-4284,-0.2521631644004944
16990,-4283,-0.25208946439081814
16991,-4282,-0.25201577305632394
16992,-4283,-0.2520597928436911
16993,-4282,-0.2519861119284411
16994,-4282,-0.25197128398258206
16995,-4281,-0.25189761694616064
16996,-4282,-0.25194163332548836
16997,-4283,-0.2519856445255045
16998,-4282,-0.25191198964584066
16999,-4283,-0.25195599741161245
17000,-4284,-0.252
17001,-4285,-0.25204399741191696
17002,-4286,-0.25208798964827667
17003,-4285,-0.2520143504087514
17004,-4286,-0.25205833921430254
17005,-4285,-0.2519847103793002
17006,-4286,-0.2520286957544396
17007,-4287,-0.2520726759569589
17008,-4288,-0.2521166509877705
17009,-4289,-0.25216062084778645
17010,-4288,-0.2520870076425632
17011,-4287,-0.25201340309211684
17012,-4287,-0.25199858923113094
17013,-4288,-0.25204255569270556
17014,-4287,-0.25196896673327845
17015,-4286,-0.25189538642374376
17016,-4287,-0.2519393511988717
17017,-4288,-0.2519833108068402
17018,-4287,-0.2519097426254554
17019,-4286,-0.25183618308948824
17020,-4287,-0.2518801410105758
17021,-4288,-0.2519240937665237
17022,-4287,-0.25185054635178006
17023,-4288,-0.25189449568231215
17024,-4289,-0.25193843984962405
17025,-4288,-0.25186490455212923
17026,-4287,-0.2517913778926348
17027,-4288,-0.2518353203735244
17028,-4287,-0.25176180408738547
17029,-4288,-0.2518057431440484
17030,-4289,-0.25184967704051675
17031,-4290,-0.2518936057776995
17032,-4289,-0.251820103334899
17033,-4290,-0.25186402865026714
17034,-4291,-0.25190794880826584
17035,-4292,-0.25195186380980333
17036,-4293,-0.25199577365578774
17037,-4293,-0.2519809825673534
17038,-4294,-0.2520248855499472
17039,-4295,-0.25206878337930627
17040,-4294,-0.2519953051643192
17041,-4295,-0.2520391995774896
17042,-4294,-0.2519657317216289
17043,-4295,-0.25200962271900484
17044,-4296,-0.2520535085660643
17045,-4297,-0.2520973892637137
17046,-4298,-0.2521412648128593
17047,-4297,-0.25206781251833166
17048,-4298,-0.2521116846550915
17049,-4299,-0.25215555164525777
17050,-4300,-0.25219941348973607
17051,-4299,-0.2521259750161281
17052,-4300,-0.2521698334506216
17053,-4299,-0.25209640532457633
17054,-4300,-0.2521402603494781
17055,-4301,-0.25218411023160364
17056,-4300,-0.2521106941838649
17057,-4301,-0.25215454065779447
17058,-4300,-0.2520811349513425
17059,-4299,-0.25200773785098773
17060,-4300,-0.25205158264947247
17061,-4301,-0.25209542230818827
17062,-4300,-0.2520220372758176
17063,-4299,-0.2519486608451034
17064,-4298,-0.25187529301453354
17065,-4297,-0.25180193378259597
17066,-4298,-0.25184577522559476
17067,-4299,-0.2518896115310248
17068,-4298,-0.25181626435434734
17069,-4298,-0.25180151151209795
17070,-4299,-0.25184534270650266
17071,-4298,-0.25177201101282876
17072,-4297,-0.25169868791002814
17073,-4298,-0.25174251742517423
17074,-4297,-0.25166920463863185
17075,-4298,-0.2517130307467057
17076,-4299,-0.2517568517217147
17077,-4300,-0.25180066756456054
17078,-4299,-0.25172736854432604
17079,-4298,-0.25165407810761753
17080,-4299,-0.2516978922716628
17081,-4300,-0.2517417013055442
17082,-4301,-0.25178550521016274
17083,-4302,-0.25182930398641923
17084,-4303,-0.25187309763521426
17085,-4304,-0.25191688615744806
17086,-4305,-0.25196066955402086
17087,-4306,-0.2520044478258325
17088,-4305,-0.2519311797752809
17089,-4304,-0.25185792029960796
17090,-4305,-0.25190169689877123
17091,-4306,-0.25194546837516824
17092,-4307,-0.2519892347296981
17093,-4308,-0.2520329959632598
17094,-4307,-0.25195975195975195
17095,-4306,-0.2518865165252998
17096,-4307,-0.2519302760879738
17097,-4306,-0.25185705094461014
17098,-4305,-0.2517838343665926
17099,-4306,-0.25182759225685714
17100,-4307,-0.25187134502923975
17101,-4306,-0.25179814045962223
17102,-4307,-0.25184188983744593
17103,-4308,-0.25188563409928083
17104,-4307,-0.25181244153414406
17105,-4306,-0.25173925752703885
17106,-4305,-0.2516660820764644
17107,-4305,-0.25165137078388966
17108,-4304,-0.25157820902501754
17109,-4303,-0.251505055818575
17110,-4304,-0.2515488018702513
17111,-4305,-0.2515925428087195
17112,-4306,-0.2516362786348761
17113,-4305,-0.2515631391339917
17114,-4304,-0.2514900081804371
17115,-4305,-0.25153374233128833
17116,-4306,-0.25157747137181585
17117,-4307,-0.2516211953029152
17118,-4306,-0.25154807804650076
17119,-4307,-0.25159179858636604
17120,-4306,-0.25151869158878504
17121,-4306,-0.25150400093452485
17122,-4307,-0.2515477163882724
17123,-4308,-0.2515914267359692
17124,-4307,-0.25151833683718755
17125,-4308,-0.2515620437956204
17126,-4309,-0.2516057456498891
17127,-4309,-0.25159105505926316
17128,-4310,-0.2516347501167679
17129,-4311,-0.2516784400723919
17130,-4312,-0.2517221249270286
17131,-4313,-0.25176580468157145
17132,-4314,-0.2518094793369134
17133,-4315,-0.25185314889394733
17134,-4314,-0.25178008637796195
17135,-4315,-0.25182375255325357
17136,-4316,-0.2518674136321195
17137,-4317,-0.25191106961545195
