i,winDiff,avg
422,-100,-0.23696682464454977
423,-99,-0.23404255319148937
424,-100,-0.2358490566037736
425,-101,-0.2376470588235294
426,-102,-0.23943661971830985
427,-103,-0.24121779859484777
428,-102,-0.2383177570093458
429,-103,-0.2400932400932401
430,-104,-0.24186046511627907
431,-105,-0.24361948955916474
432,-104,-0.24074074074074073
433,-103,-0.23787528868360278
434,-102,-0.2350230414746544
435,-103,-0.2367816091954023
436,-102,-0.23394495412844038
437,-102,-0.2334096109839817
438,-101,-0.23059360730593606
439,-100,-0.22779043280182232
440,-101,-0.22954545454545455
441,-102,-0.23129251700680273
442,-103,-0.2330316742081448
443,-102,-0.23024830699774265
444,-103,-0.23198198198198197
445,-104,-0.23370786516853934
446,-103,-0.23094170403587444
447,-104,-0.232662192393736
448,-103,-0.22991071428571427
449,-104,-0.23162583518930957
450,-103,-0.2288888888888889
451,-104,-0.23059866962305986
452,-105,-0.2323008849557522
453,-106,-0.23399558498896247
454,-107,-0.2356828193832599
455,-106,-0.23296703296703297
456,-105,-0.23026315789473684
457,-106,-0.23194748358862144
458,-105,-0.2292576419213974
459,-106,-0.23093681917211328
460,-107,-0.2326086956521739
461,-108,-0.23427331887201736
462,-107,-0.23160173160173161
463,-106,-0.22894168466522677
464,-105,-0.22629310344827586
465,-106,-0.22795698924731184
466,-107,-0.2296137339055794
467,-106,-0.22698072805139186
468,-107,-0.22863247863247863
469,-108,-0.2302771855010661
470,-109,-0.23191489361702128
471,-110,-0.23354564755838642
472,-111,-0.23516949152542374
473,-112,-0.23678646934460887
474,-111,-0.23417721518987342
475,-110,-0.23157894736842105
476,-111,-0.23319327731092437
477,-112,-0.2348008385744235
478,-113,-0.23640167364016737
479,-112,-0.23382045929018788
480,-113,-0.23541666666666666
481,-112,-0.23284823284823286
482,-111,-0.23029045643153526
483,-112,-0.2318840579710145
484,-111,-0.22933884297520662
485,-112,-0.2309278350515464
486,-113,-0.23251028806584362
487,-112,-0.2299794661190965
488,-111,-0.22745901639344263
489,-112,-0.22903885480572597
490,-111,-0.22653061224489796
491,-112,-0.22810590631364563
492,-113,-0.22967479674796748
493,-112,-0.22718052738336714
494,-113,-0.22874493927125505
495,-114,-0.23030303030303031
496,-115,-0.2318548387096774
497,-116,-0.23340040241448692
498,-117,-0.23493975903614459
499,-116,-0.23246492985971945
500,-115,-0.23
501,-116,-0.2315369261477046
502,-117,-0.23306772908366533
503,-116,-0.23061630218687873
504,-115,-0.22817460317460317
505,-114,-0.22574257425742575
506,-115,-0.22727272727272727
507,-116,-0.22879684418145957
508,-117,-0.23031496062992127
509,-118,-0.2318271119842829
510,-117,-0.22941176470588234
511,-118,-0.2309197651663405
512,-117,-0.228515625
513,-118,-0.2300194931773879
514,-119,-0.23151750972762647
515,-120,-0.23300970873786409
516,-121,-0.23449612403100775
517,-121,-0.23404255319148937
518,-120,-0.23166023166023167
519,-119,-0.22928709055876687
520,-120,-0.23076923076923078
521,-119,-0.22840690978886757
522,-120,-0.22988505747126436
523,-121,-0.23135755258126195
524,-120,-0.22900763358778625
525,-119,-0.22666666666666666
526,-118,-0.22433460076045628
527,-119,-0.22580645161290322
528,-120,-0.22727272727272727
529,-121,-0.22873345935727787
530,-120,-0.22641509433962265
531,-121,-0.2278719397363465
532,-120,-0.22556390977443608
533,-121,-0.2270168855534709
534,-120,-0.2247191011235955
535,-119,-0.22242990654205608
536,-120,-0.22388059701492538
537,-119,-0.22160148975791433
538,-118,-0.21933085501858737
539,-117,-0.21706864564007422
540,-116,-0.21481481481481482
541,-117,-0.21626617375231053
542,-116,-0.2140221402214022
543,-117,-0.2154696132596685
544,-116,-0.21323529411764705
545,-117,-0.21467889908256882
546,-118,-0.21611721611721613
547,-117,-0.21389396709323583
548,-116,-0.2116788321167883
549,-115,-0.20947176684881602
550,-115,-0.20909090909090908
551,-116,-0.21052631578947367
552,-117,-0.21195652173913043
553,-118,-0.21338155515370705
554,-119,-0.2148014440433213
555,-120,-0.21621621621621623
556,-121,-0.21762589928057555
557,-122,-0.21903052064631956
558,-123,-0.22043010752688172
559,-122,-0.2182468694096601
560,-123,-0.21964285714285714
561,-124,-0.22103386809269163
562,-123,-0.2188612099644128
563,-124,-0.2202486678507993
564,-123,-0.21808510638297873
565,-122,-0.215929203539823
566,-121,-0.2137809187279152
567,-120,-0.21164021164021163
568,-119,-0.20950704225352113
569,-120,-0.210896309314587
570,-121,-0.21228070175438596
571,-122,-0.2136602451838879
572,-121,-0.21153846153846154
573,-120,-0.2094240837696335
574,-119,-0.2073170731707317
575,-118,-0.20521739130434782
576,-117,-0.203125
577,-118,-0.2045060658578856
578,-119,-0.20588235294117646
579,-120,-0.20725388601036268
580,-121,-0.20862068965517241
581,-122,-0.2099827882960413
582,-121,-0.20790378006872853
583,-120,-0.2058319039451115
584,-121,-0.2071917808219178
585,-122,-0.20854700854700856
586,-122,-0.20819112627986347
587,-121,-0.2061328790459966
588,-120,-0.20408163265306123
589,-121,-0.20543293718166383
590,-122,-0.20677966101694914
591,-123,-0.20812182741116753
592,-124,-0.20945945945945946
593,-125,-0.21079258010118043
594,-126,-0.21212121212121213
595,-125,-0.21008403361344538
596,-126,-0.21140939597315436
597,-125,-0.20938023450586266
598,-126,-0.21070234113712374
599,-125,-0.20868113522537562
600,-126,-0.21
601,-125,-0.2079866888519135
602,-124,-0.2059800664451827
603,-123,-0.20398009950248755
604,-124,-0.2052980132450331
605,-123,-0.20330578512396694
606,-124,-0.20462046204620463
607,-123,-0.2026359143327842
608,-122,-0.20065789473684212
609,-122,-0.20032840722495895
610,-121,-0.19836065573770492
611,-122,-0.19967266775777415
612,-123,-0.20098039215686275
613,-124,-0.20228384991843393
614,-125,-0.20358306188925082
615,-126,-0.2048780487804878
616,-127,-0.20616883116883117
617,-126,-0.20421393841166938
618,-127,-0.20550161812297735
619,-128,-0.20678513731825526
620,-129,-0.20806451612903226
621,-128,-0.20611916264090177
622,-127,-0.20418006430868169
623,-126,-0.20224719101123595
624,-127,-0.20352564102564102
625,-128,-0.2048
626,-127,-0.20287539936102236
627,-128,-0.20414673046251994
628,-127,-0.20222929936305734
629,-128,-0.20349761526232116
630,-129,-0.20476190476190476
631,-130,-0.20602218700475436
632,-131,-0.20727848101265822
633,-130,-0.20537124802527645
634,-131,-0.20662460567823343
635,-130,-0.2047244094488189
636,-131,-0.2059748427672956
637,-131,-0.20565149136577707
638,-132,-0.20689655172413793
639,-133,-0.2081377151799687
640,-133,-0.2078125
641,-132,-0.2059282371294852
642,-133,-0.2071651090342679
643,-134,-0.208398133748056
644,-133,-0.20652173913043478
645,-132,-0.20465116279069767
646,-131,-0.20278637770897834
647,-130,-0.2009273570324575
648,-131,-0.2021604938271605
649,-132,-0.2033898305084746
650,-131,-0.20153846153846153
651,-130,-0.19969278033794163
652,-131,-0.200920245398773
653,-130,-0.1990811638591118
654,-131,-0.20030581039755352
655,-130,-0.1984732824427481
656,-129,-0.19664634146341464
657,-128,-0.1948249619482496
658,-129,-0.196048632218845
659,-128,-0.19423368740515934
660,-127,-0.19242424242424241
661,-128,-0.19364599092284418
662,-129,-0.19486404833836857
663,-130,-0.19607843137254902
664,-131,-0.19728915662650603
665,-130,-0.19548872180451127
666,-131,-0.1966966966966967
667,-132,-0.19790104947526238
668,-133,-0.19910179640718562
669,-134,-0.20029895366218237
670,-135,-0.20149253731343283
671,-136,-0.20268256333830104
672,-137,-0.20386904761904762
673,-138,-0.2050520059435364
674,-137,-0.2032640949554896
675,-136,-0.20148148148148148
676,-135,-0.1997041420118343
677,-136,-0.20088626292466766
678,-135,-0.19911504424778761
679,-136,-0.20029455081001474
680,-137,-0.20147058823529412
681,-136,-0.19970631424375918
682,-136,-0.19941348973607037
683,-135,-0.19765739385065886
684,-134,-0.195906432748538
685,-133,-0.19416058394160585
686,-132,-0.1924198250728863
687,-131,-0.19068413391557495
688,-132,-0.19186046511627908
689,-133,-0.193033381712627
690,-134,-0.19420289855072465
691,-135,-0.19536903039073805
692,-136,-0.19653179190751446
693,-135,-0.19480519480519481
694,-136,-0.19596541786743515
695,-137,-0.1971223021582734
696,-136,-0.19540229885057472
697,-135,-0.19368723098995697
698,-134,-0.19197707736389685
699,-135,-0.19313304721030042
700,-136,-0.19428571428571428
701,-137,-0.19543509272467904
702,-136,-0.19373219373219372
703,-137,-0.19487908961593173
704,-138,-0.19602272727272727
705,-139,-0.1971631205673759
706,-138,-0.1954674220963173
707,-137,-0.19377652050919378
708,-138,-0.19491525423728814
709,-139,-0.19605077574047955
710,-140,-0.19718309859154928
711,-139,-0.19549929676511954
712,-140,-0.19662921348314608
713,-139,-0.1949509116409537
714,-138,-0.19327731092436976
715,-139,-0.1944055944055944
716,-140,-0.19553072625698323
717,-141,-0.19665271966527198
718,-142,-0.1977715877437326
719,-141,-0.19610570236439498
720,-142,-0.19722222222222222
721,-141,-0.1955617198335645
722,-140,-0.19390581717451524
723,-141,-0.1950207468879668
724,-140,-0.19337016574585636
725,-141,-0.19448275862068964
726,-140,-0.1928374655647383
727,-141,-0.1939477303988996
728,-140,-0.19230769230769232
729,-141,-0.1934156378600823
730,-142,-0.19452054794520549
731,-141,-0.19288645690834474
732,-142,-0.19398907103825136
733,-141,-0.19236016371077763
734,-140,-0.1907356948228883
735,-141,-0.19183673469387755
736,-142,-0.19293478260869565
737,-143,-0.19402985074626866
738,-142,-0.19241192411924118
739,-143,-0.19350473612990526
740,-142,-0.1918918918918919
741,-142,-0.19163292847503374
742,-142,-0.19137466307277629
743,-142,-0.1911170928667564
744,-143,-0.1922043010752688
745,-144,-0.19328859060402684
746,-143,-0.19168900804289543
747,-144,-0.1927710843373494
748,-145,-0.19385026737967914
749,-146,-0.19492656875834447
750,-147,-0.196
751,-148,-0.1970705725699068
752,-149,-0.1981382978723404
753,-150,-0.199203187250996
754,-149,-0.1976127320954907
755,-149,-0.19735099337748344
756,-150,-0.1984126984126984
757,-151,-0.19947159841479525
758,-150,-0.19788918205804748
759,-149,-0.1963109354413702
760,-148,-0.19473684210526315
761,-147,-0.19316688567674112
762,-147,-0.19291338582677164
763,-148,-0.19397116644823068
764,-147,-0.19240837696335078
765,-146,-0.19084967320261437
766,-147,-0.1919060052219321
767,-148,-0.19295958279009126
768,-149,-0.19401041666666666
769,-150,-0.19505851755526657
770,-149,-0.19350649350649352
771,-150,-0.19455252918287938
772,-149,-0.19300518134715025
773,-150,-0.19404915912031048
774,-149,-0.1925064599483204
775,-150,-0.1935483870967742
776,-151,-0.19458762886597938
777,-152,-0.1956241956241956
778,-153,-0.19665809768637532
779,-154,-0.19768934531450577
780,-155,-0.1987179487179487
781,-154,-0.19718309859154928
782,-155,-0.19820971867007672
783,-154,-0.1966794380587484
784,-155,-0.19770408163265307
785,-156,-0.19872611464968154
786,-157,-0.19974554707379136
787,-158,-0.20076238881829733
788,-159,-0.2017766497461929
789,-158,-0.2002534854245881
790,-157,-0.19873417721518988
791,-156,-0.1972187104930468
792,-155,-0.19570707070707072
793,-154,-0.19419924337957126
794,-153,-0.19269521410579346
795,-152,-0.19119496855345913
796,-153,-0.1922110552763819
797,-152,-0.19071518193224593
798,-151,-0.18922305764411027
799,-152,-0.1902377972465582
800,-151,-0.18875
801,-150,-0.18726591760299627
802,-149,-0.185785536159601
803,-148,-0.1843088418430884
804,-149,-0.1853233830845771
805,-150,-0.18633540372670807
806,-149,-0.184863523573201
807,-150,-0.18587360594795538
808,-151,-0.18688118811881188
809,-152,-0.18788627935723115
810,-153,-0.18888888888888888
811,-154,-0.18988902589395806
812,-153,-0.18842364532019704
813,-154,-0.18942189421894218
814,-155,-0.1904176904176904
815,-156,-0.19141104294478528
816,-155,-0.18995098039215685
817,-156,-0.1909424724602203
818,-157,-0.19193154034229828
819,-158,-0.19291819291819293
820,-159,-0.19390243902439025
821,-160,-0.19488428745432398
822,-160,-0.19464720194647203
823,-161,-0.19562575941676794
824,-162,-0.1966019417475728
825,-163,-0.19757575757575757
826,-164,-0.19854721549636803
827,-163,-0.19709794437726724
828,-164,-0.19806763285024154
829,-165,-0.19903498190591074
830,-166,-0.2
831,-167,-0.2009626955475331
832,-168,-0.20192307692307693
833,-167,-0.20048019207683074
834,-168,-0.2014388489208633
835,-169,-0.20239520958083831
836,-170,-0.20334928229665072
837,-170,-0.2031063321385902
838,-171,-0.20405727923627684
839,-170,-0.2026221692491061
840,-171,-0.20357142857142857
841,-172,-0.20451843043995244
842,-173,-0.20546318289786222
843,-173,-0.20521945432977462
844,-174,-0.20616113744075829
845,-175,-0.20710059171597633
846,-176,-0.20803782505910165
847,-175,-0.2066115702479339
848,-176,-0.20754716981132076
849,-176,-0.20730270906949352
850,-175,-0.20588235294117646
851,-174,-0.2044653349001175
852,-174,-0.20422535211267606
853,-175,-0.205158264947245
854,-176,-0.20608899297423888
855,-177,-0.20701754385964913
856,-178,-0.20794392523364486
857,-179,-0.2088681446907818
858,-180,-0.2097902097902098
859,-179,-0.20838183934807916
860,-178,-0.2069767441860465
861,-177,-0.20557491289198607
862,-176,-0.20417633410672853
863,-176,-0.20393974507531865
864,-177,-0.2048611111111111
865,-176,-0.20346820809248556
866,-177,-0.20438799076212472
867,-176,-0.2029988465974625
868,-177,-0.20391705069124424
869,-178,-0.2048331415420023
870,-177,-0.20344827586206896
871,-176,-0.2020665901262916
872,-177,-0.2029816513761468
873,-176,-0.2016036655211913
874,-175,-0.20022883295194507
875,-176,-0.20114285714285715
876,-177,-0.20205479452054795
877,-178,-0.20296465222348917
878,-178,-0.20273348519362186
879,-177,-0.20136518771331058
880,-178,-0.20227272727272727
881,-177,-0.20090805902383654
882,-178,-0.2018140589569161
883,-179,-0.20271800679501698
884,-180,-0.20361990950226244
885,-181,-0.20451977401129945
886,-182,-0.2054176072234763
887,-183,-0.20631341600901917
888,-184,-0.2072072072072072
889,-183,-0.20584926884139482
890,-182,-0.20449438202247192
891,-183,-0.2053872053872054
892,-184,-0.2062780269058296
893,-184,-0.20604703247480402
894,-185,-0.20693512304250558
895,-186,-0.20782122905027933
896,-185,-0.20647321428571427
897,-186,-0.20735785953177258
898,-187,-0.20824053452115812
899,-186,-0.20689655172413793
900,-185,-0.20555555555555555
901,-184,-0.20421753607103219
902,-183,-0.20288248337028825
903,-182,-0.20155038759689922
904,-183,-0.20243362831858408
905,-184,-0.20331491712707184
906,-183,-0.20198675496688742
907,-184,-0.20286659316427783
908,-183,-0.20154185022026433
909,-184,-0.20242024202420242
910,-185,-0.2032967032967033
911,-184,-0.20197585071350166
912,-185,-0.20285087719298245
913,-184,-0.20153340635268346
914,-183,-0.20021881838074398
915,-184,-0.2010928961748634
916,-185,-0.2019650655021834
917,-184,-0.20065430752453653
918,-185,-0.20152505446623092
919,-186,-0.20239390642002175
920,-187,-0.20326086956521738
921,-186,-0.20195439739413681
922,-185,-0.20065075921908893
923,-184,-0.19934994582881907
924,-183,-0.19805194805194806
925,-182,-0.19675675675675675
926,-183,-0.1976241900647948
927,-182,-0.19633225458468176
928,-182,-0.1961206896551724
929,-181,-0.19483315392895587
930,-182,-0.1956989247311828
931,-183,-0.19656283566058003
